Week,Demand,CropName
2023-08-20,89,Cardamom
2023-08-27,84,Cardamom
2023-09-03,100,Cardamom
2023-09-10,84,Cardamom
2023-09-17,89,Cardamom
2023-09-24,86,Cardamom
2023-10-01,83,Cardamom
2023-10-08,76,Cardamom
2023-10-15,81,Cardamom
2023-10-22,77,Cardamom
2023-10-29,78,Cardamom
2023-11-05,81,Cardamom
2023-11-12,81,Cardamom
2023-11-19,88,Cardamom
2023-11-26,87,Cardamom
2023-12-03,78,Cardamom
2023-12-10,91,Cardamom
2023-12-17,84,Cardamom
2023-12-24,85,Cardamom
2023-12-31,87,Cardamom
2024-01-07,82,Cardamom
2024-01-14,78,Cardamom
2024-01-21,76,Cardamom
2024-01-28,75,Cardamom
2024-02-04,76,Cardamom
2024-02-11,66,Cardamom
2024-02-18,66,Cardamom
2024-02-25,72,Cardamom
2024-03-03,69,Cardamom
2024-03-10,70,Cardamom
2024-03-17,68,Cardamom
2024-03-24,65,Cardamom
2024-03-31,67,Cardamom
2024-04-07,78,Cardamom
2024-04-14,70,Cardamom
2024-04-21,67,Cardamom
2024-04-28,74,Cardamom
2024-05-05,68,Cardamom
2024-05-12,67,Cardamom
2024-05-19,71,Cardamom
2024-05-26,75,Cardamom
2024-06-02,66,Cardamom
2024-06-09,69,Cardamom
2024-06-16,69,Cardamom
2024-06-23,64,Cardamom
2024-06-30,65,Cardamom
2024-07-07,67,Cardamom
2024-07-14,72,Cardamom
2024-07-21,66,Cardamom
2024-07-28,60,Cardamom
2024-08-04,58,Cardamom
2024-08-11,64,Cardamom
2024-08-18,64,Cardamom
2024-08-25,71,Cardamom
2024-09-01,67,Cardamom
2024-09-08,65,Cardamom
2024-09-15,65,Cardamom
2024-09-22,63,Cardamom
2024-09-29,63,Cardamom
2024-10-06,59,Cardamom
2024-10-13,56,Cardamom
2024-10-20,60,Cardamom
2024-10-27,60,Cardamom
2024-11-03,66,Cardamom
2024-11-10,65,Cardamom
2024-11-17,72,Cardamom
2024-11-24,70,Cardamom
2024-12-01,65,Cardamom
2024-12-08,63,Cardamom
2024-12-15,58,Cardamom
2024-12-22,57,Cardamom
2024-12-29,61,Cardamom
2025-01-05,66,Cardamom
2025-01-12,57,Cardamom
2025-01-19,57,Cardamom
2025-01-26,54,Cardamom
2025-02-02,56,Cardamom
2025-02-09,58,Cardamom
2025-02-16,55,Cardamom
2025-02-23,57,Cardamom
2025-03-02,57,Cardamom
2025-03-09,60,Cardamom
2025-03-16,56,Cardamom
2025-03-23,49,Cardamom
2025-03-30,56,Cardamom
2025-04-06,53,Cardamom
2025-04-13,50,Cardamom
2025-04-20,51,Cardamom
2025-04-27,46,Cardamom
2025-05-04,50,Cardamom
2025-05-11,53,Cardamom
2025-05-18,53,Cardamom
2025-05-25,45,Cardamom
2025-06-01,49,Cardamom
2025-06-08,48,Cardamom
2025-06-15,48,Cardamom
2025-06-22,49,Cardamom
2025-06-29,54,Cardamom
2025-07-06,53,Cardamom
2025-07-13,57,Cardamom
2025-07-20,51,Cardamom
2025-07-27,53,Cardamom
2025-08-03,57,Cardamom
2025-08-10,58,Cardamom
2025-08-17,56,Cardamom
2025-08-24,58,Cardamom
2025-08-31,58,Cardamom
2025-09-07,51,Cardamom
2025-09-14,51,Cardamom
2025-09-21,53,Cardamom
2025-09-28,55,Cardamom
2025-10-05,60,Cardamom
2025-10-12,62,Cardamom
2020-10-11,69,Chickpea
2020-10-18,67,Chickpea
2020-10-25,74,Chickpea
2020-11-01,63,Chickpea
2020-11-08,56,Chickpea
2020-11-15,68,Chickpea
2020-11-22,75,Chickpea
2020-11-29,70,Chickpea
2020-12-06,68,Chickpea
2020-12-13,64,Chickpea
2020-12-20,66,Chickpea
2020-12-27,92,Chickpea
2021-01-03,65,Chickpea
2021-01-10,68,Chickpea
2021-01-17,70,Chickpea
2021-01-24,77,Chickpea
2021-01-31,69,Chickpea
2021-02-07,62,Chickpea
2021-02-14,65,Chickpea
2021-02-21,69,Chickpea
2021-02-28,74,Chickpea
2021-03-07,65,Chickpea
2021-03-14,70,Chickpea
2021-03-21,71,Chickpea
2021-03-28,64,Chickpea
2021-04-04,71,Chickpea
2021-04-11,72,Chickpea
2021-04-18,75,Chickpea
2021-04-25,70,Chickpea
2021-05-02,79,Chickpea
2021-05-09,86,Chickpea
2021-05-16,95,Chickpea
2021-05-23,100,Chickpea
2021-05-30,96,Chickpea
2021-06-06,95,Chickpea
2021-06-13,78,Chickpea
2021-06-20,67,Chickpea
2021-06-27,81,Chickpea
2021-07-04,73,Chickpea
2021-07-11,73,Chickpea
2021-07-18,66,Chickpea
2021-07-25,70,Chickpea
2021-08-01,62,Chickpea
2021-08-08,60,Chickpea
2021-08-15,56,Chickpea
2021-08-22,55,Chickpea
2021-08-29,55,Chickpea
2021-09-05,52,Chickpea
2021-09-12,60,Chickpea
2021-09-19,51,Chickpea
2021-09-26,51,Chickpea
2021-10-03,50,Chickpea
2021-10-10,49,Chickpea
2021-10-17,53,Chickpea
2021-10-24,49,Chickpea
2021-10-31,46,Chickpea
2021-11-07,48,Chickpea
2021-11-14,50,Chickpea
2021-11-21,56,Chickpea
2021-11-28,53,Chickpea
2021-12-05,50,Chickpea
2021-12-12,55,Chickpea
2021-12-19,50,Chickpea
2021-12-26,49,Chickpea
2022-01-02,64,Chickpea
2022-01-09,55,Chickpea
2022-01-16,56,Chickpea
2022-01-23,70,Chickpea
2022-01-30,64,Chickpea
2022-02-06,65,Chickpea
2022-02-13,71,Chickpea
2022-02-20,74,Chickpea
2022-02-27,73,Chickpea
2022-03-06,72,Chickpea
2022-03-13,66,Chickpea
2022-03-20,69,Chickpea
2022-03-27,61,Chickpea
2022-04-03,74,Chickpea
2022-04-10,66,Chickpea
2022-04-17,72,Chickpea
2022-04-24,77,Chickpea
2022-05-01,66,Chickpea
2022-05-08,64,Chickpea
2022-05-15,66,Chickpea
2022-05-22,64,Chickpea
2022-05-29,64,Chickpea
2022-06-05,73,Chickpea
2022-06-12,65,Chickpea
2022-06-19,69,Chickpea
2022-06-26,77,Chickpea
2022-07-03,69,Chickpea
2022-07-10,63,Chickpea
2022-07-17,68,Chickpea
2022-07-24,61,Chickpea
2022-07-31,60,Chickpea
2022-08-07,50,Chickpea
2022-08-14,57,Chickpea
2022-08-21,66,Chickpea
2022-08-28,60,Chickpea
2022-09-04,57,Chickpea
2022-09-11,69,Chickpea
2022-09-18,64,Chickpea
2022-09-25,55,Chickpea
2022-10-02,52,Chickpea
2022-10-09,59,Chickpea
2022-10-16,55,Chickpea
2022-10-23,47,Chickpea
2022-10-30,67,Chickpea
2022-11-06,57,Chickpea
2022-11-13,65,Chickpea
2022-11-20,62,Chickpea
2022-11-27,60,Chickpea
2022-12-04,53,Chickpea
2022-12-11,60,Chickpea
2022-12-18,54,Chickpea
2022-12-25,56,Chickpea
2023-01-01,64,Chickpea
2023-01-08,64,Chickpea
2023-01-15,65,Chickpea
2023-01-22,59,Chickpea
2023-01-29,67,Chickpea
2023-02-05,65,Chickpea
2023-02-12,68,Chickpea
2023-02-19,71,Chickpea
2023-02-26,62,Chickpea
2023-03-05,60,Chickpea
2023-03-12,69,Chickpea
2023-03-19,69,Chickpea
2023-03-26,72,Chickpea
2023-04-02,65,Chickpea
2023-04-09,63,Chickpea
2023-04-16,68,Chickpea
2023-04-23,69,Chickpea
2023-04-30,64,Chickpea
2023-05-07,68,Chickpea
2023-05-14,61,Chickpea
2023-05-21,62,Chickpea
2023-05-28,64,Chickpea
2023-06-04,75,Chickpea
2023-06-11,84,Chickpea
2023-06-18,83,Chickpea
2023-06-25,73,Chickpea
2023-07-02,78,Chickpea
2023-07-09,76,Chickpea
2023-07-16,72,Chickpea
2023-07-23,75,Chickpea
2023-07-30,66,Chickpea
2023-08-06,68,Chickpea
2023-08-13,67,Chickpea
2023-08-20,66,Chickpea
2023-08-27,59,Chickpea
2023-09-03,67,Chickpea
2023-09-10,69,Chickpea
2023-09-17,76,Chickpea
2023-09-24,70,Chickpea
2023-10-01,69,Chickpea
2023-10-08,68,Chickpea
2023-10-15,63,Chickpea
2023-10-22,63,Chickpea
2023-10-29,62,Chickpea
2023-11-05,58,Chickpea
2023-11-12,57,Chickpea
2023-11-19,62,Chickpea
2023-11-26,70,Chickpea
2023-12-03,63,Chickpea
2023-12-10,73,Chickpea
2023-12-17,64,Chickpea
2023-12-24,57,Chickpea
2023-12-31,66,Chickpea
2024-01-07,63,Chickpea
2024-01-14,69,Chickpea
2024-01-21,74,Chickpea
2024-01-28,69,Chickpea
2024-02-04,73,Chickpea
2024-02-11,70,Chickpea
2024-02-18,68,Chickpea
2024-02-25,67,Chickpea
2024-03-03,71,Chickpea
2024-03-10,70,Chickpea
2024-03-17,70,Chickpea
2024-03-24,61,Chickpea
2024-03-31,69,Chickpea
2024-04-07,72,Chickpea
2024-04-14,69,Chickpea
2024-04-21,76,Chickpea
2024-04-28,71,Chickpea
2024-05-05,71,Chickpea
2024-05-12,68,Chickpea
2024-05-19,69,Chickpea
2024-05-26,71,Chickpea
2024-06-02,64,Chickpea
2024-06-09,77,Chickpea
2024-06-16,73,Chickpea
2024-06-23,74,Chickpea
2024-06-30,84,Chickpea
2024-07-07,80,Chickpea
2024-07-14,71,Chickpea
2024-07-21,80,Chickpea
2024-07-28,79,Chickpea
2024-08-04,76,Chickpea
2024-08-11,66,Chickpea
2024-08-18,71,Chickpea
2024-08-25,83,Chickpea
2024-09-01,82,Chickpea
2024-09-08,76,Chickpea
2024-09-15,78,Chickpea
2024-09-22,72,Chickpea
2024-09-29,82,Chickpea
2024-10-06,66,Chickpea
2024-10-13,71,Chickpea
2024-10-20,68,Chickpea
2024-10-27,62,Chickpea
2024-11-03,73,Chickpea
2024-11-10,70,Chickpea
2024-11-17,66,Chickpea
2024-11-24,71,Chickpea
2024-12-01,70,Chickpea
2024-12-08,87,Chickpea
2024-12-15,70,Chickpea
2024-12-22,63,Chickpea
2024-12-29,70,Chickpea
2025-01-05,71,Chickpea
2025-01-12,69,Chickpea
2025-01-19,80,Chickpea
2025-01-26,77,Chickpea
2025-02-02,75,Chickpea
2025-02-09,68,Chickpea
2025-02-16,70,Chickpea
2025-02-23,62,Chickpea
2025-03-02,70,Chickpea
2025-03-09,74,Chickpea
2025-03-16,77,Chickpea
2025-03-23,63,Chickpea
2025-03-30,68,Chickpea
2025-04-06,72,Chickpea
2025-04-13,70,Chickpea
2025-04-20,68,Chickpea
2025-04-27,68,Chickpea
2025-05-04,65,Chickpea
2025-05-11,69,Chickpea
2025-05-18,68,Chickpea
2025-05-25,73,Chickpea
2025-06-01,69,Chickpea
2025-06-08,74,Chickpea
2025-06-15,72,Chickpea
2025-06-22,68,Chickpea
2025-06-29,76,Chickpea
2025-07-06,72,Chickpea
2025-07-13,66,Chickpea
2025-07-20,81,Chickpea
2025-07-27,65,Chickpea
2025-08-03,69,Chickpea
2025-08-10,66,Chickpea
2025-08-17,63,Chickpea
2025-08-24,69,Chickpea
2025-08-31,58,Chickpea
2025-09-07,63,Chickpea
2025-09-14,56,Chickpea
2025-09-21,57,Chickpea
2025-09-28,49,Chickpea
2025-10-05,55,Chickpea
2025-10-12,61,Chickpea
2020-10-11,83,Chilli
2020-10-18,76,Chilli
2020-10-25,84,Chilli
2020-11-01,81,Chilli
2020-11-08,75,Chilli
2020-11-15,88,Chilli
2020-11-22,94,Chilli
2020-11-29,87,Chilli
2020-12-06,94,Chilli
2020-12-13,90,Chilli
2020-12-20,92,Chilli
2020-12-27,97,Chilli
2021-01-03,90,Chilli
2021-01-10,82,Chilli
2021-01-17,81,Chilli
2021-01-24,80,Chilli
2021-01-31,73,Chilli
2021-02-07,74,Chilli
2021-02-14,70,Chilli
2021-02-21,70,Chilli
2021-02-28,71,Chilli
2021-03-07,68,Chilli
2021-03-14,66,Chilli
2021-03-21,64,Chilli
2021-03-28,67,Chilli
2021-04-04,65,Chilli
2021-04-11,62,Chilli
2021-04-18,65,Chilli
2021-04-25,73,Chilli
2021-05-02,79,Chilli
2021-05-09,81,Chilli
2021-05-16,92,Chilli
2021-05-23,93,Chilli
2021-05-30,100,Chilli
2021-06-06,92,Chilli
2021-06-13,85,Chilli
2021-06-20,71,Chilli
2021-06-27,79,Chilli
2021-07-04,73,Chilli
2021-07-11,70,Chilli
2021-07-18,69,Chilli
2021-07-25,69,Chilli
2021-08-01,75,Chilli
2021-08-08,68,Chilli
2021-08-15,72,Chilli
2021-08-22,73,Chilli
2021-08-29,63,Chilli
2021-09-05,66,Chilli
2021-09-12,65,Chilli
2021-09-19,63,Chilli
2021-09-26,56,Chilli
2021-10-03,61,Chilli
2021-10-10,65,Chilli
2021-10-17,64,Chilli
2021-10-24,58,Chilli
2021-10-31,59,Chilli
2021-11-07,61,Chilli
2021-11-14,64,Chilli
2021-11-21,67,Chilli
2021-11-28,61,Chilli
2021-12-05,63,Chilli
2021-12-12,61,Chilli
2021-12-19,65,Chilli
2021-12-26,67,Chilli
2022-01-02,73,Chilli
2022-01-09,69,Chilli
2022-01-16,67,Chilli
2022-01-23,78,Chilli
2022-01-30,81,Chilli
2022-02-06,75,Chilli
2022-02-13,87,Chilli
2022-02-20,88,Chilli
2022-02-27,76,Chilli
2022-03-06,86,Chilli
2022-03-13,77,Chilli
2022-03-20,75,Chilli
2022-03-27,68,Chilli
2022-04-03,75,Chilli
2022-04-10,73,Chilli
2022-04-17,71,Chilli
2022-04-24,68,Chilli
2022-05-01,70,Chilli
2022-05-08,71,Chilli
2022-05-15,71,Chilli
2022-05-22,73,Chilli
2022-05-29,75,Chilli
2022-06-05,76,Chilli
2022-06-12,75,Chilli
2022-06-19,79,Chilli
2022-06-26,80,Chilli
2022-07-03,77,Chilli
2022-07-10,77,Chilli
2022-07-17,74,Chilli
2022-07-24,75,Chilli
2022-07-31,78,Chilli
2022-08-07,76,Chilli
2022-08-14,76,Chilli
2022-08-21,76,Chilli
2022-08-28,76,Chilli
2022-09-04,73,Chilli
2022-09-11,76,Chilli
2022-09-18,76,Chilli
2022-09-25,70,Chilli
2022-10-02,76,Chilli
2022-10-09,73,Chilli
2022-10-16,68,Chilli
2022-10-23,69,Chilli
2022-10-30,73,Chilli
2022-11-06,71,Chilli
2022-11-13,78,Chilli
2022-11-20,70,Chilli
2022-11-27,75,Chilli
2022-12-04,70,Chilli
2022-12-11,73,Chilli
2022-12-18,73,Chilli
2022-12-25,77,Chilli
2023-01-01,76,Chilli
2023-01-08,70,Chilli
2023-01-15,71,Chilli
2023-01-22,73,Chilli
2023-01-29,74,Chilli
2023-02-05,75,Chilli
2023-02-12,74,Chilli
2023-02-19,82,Chilli
2023-02-26,72,Chilli
2023-03-05,77,Chilli
2023-03-12,74,Chilli
2023-03-19,73,Chilli
2023-03-26,69,Chilli
2023-04-02,72,Chilli
2023-04-09,71,Chilli
2023-04-16,66,Chilli
2023-04-23,66,Chilli
2023-04-30,68,Chilli
2023-05-07,65,Chilli
2023-05-14,60,Chilli
2023-05-21,65,Chilli
2023-05-28,71,Chilli
2023-06-04,73,Chilli
2023-06-11,77,Chilli
2023-06-18,77,Chilli
2023-06-25,88,Chilli
2023-07-02,90,Chilli
2023-07-09,71,Chilli
2023-07-16,68,Chilli
2023-07-23,73,Chilli
2023-07-30,69,Chilli
2023-08-06,67,Chilli
2023-08-13,70,Chilli
2023-08-20,69,Chilli
2023-08-27,63,Chilli
2023-09-03,69,Chilli
2023-09-10,64,Chilli
2023-09-17,65,Chilli
2023-09-24,67,Chilli
2023-10-01,66,Chilli
2023-10-08,63,Chilli
2023-10-15,62,Chilli
2023-10-22,67,Chilli
2023-10-29,63,Chilli
2023-11-05,62,Chilli
2023-11-12,66,Chilli
2023-11-19,66,Chilli
2023-11-26,70,Chilli
2023-12-03,72,Chilli
2023-12-10,71,Chilli
2023-12-17,65,Chilli
2023-12-24,72,Chilli
2023-12-31,79,Chilli
2024-01-07,74,Chilli
2024-01-14,69,Chilli
2024-01-21,65,Chilli
2024-01-28,69,Chilli
2024-02-04,67,Chilli
2024-02-11,61,Chilli
2024-02-18,61,Chilli
2024-02-25,65,Chilli
2024-03-03,64,Chilli
2024-03-10,68,Chilli
2024-03-17,66,Chilli
2024-03-24,63,Chilli
2024-03-31,61,Chilli
2024-04-07,59,Chilli
2024-04-14,58,Chilli
2024-04-21,61,Chilli
2024-04-28,59,Chilli
2024-05-05,61,Chilli
2024-05-12,62,Chilli
2024-05-19,63,Chilli
2024-05-26,60,Chilli
2024-06-02,59,Chilli
2024-06-09,64,Chilli
2024-06-16,60,Chilli
2024-06-23,62,Chilli
2024-06-30,66,Chilli
2024-07-07,63,Chilli
2024-07-14,66,Chilli
2024-07-21,65,Chilli
2024-07-28,62,Chilli
2024-08-04,65,Chilli
2024-08-11,66,Chilli
2024-08-18,70,Chilli
2024-08-25,77,Chilli
2024-09-01,70,Chilli
2024-09-08,70,Chilli
2024-09-15,68,Chilli
2024-09-22,66,Chilli
2024-09-29,63,Chilli
2024-10-06,64,Chilli
2024-10-13,66,Chilli
2024-10-20,64,Chilli
2024-10-27,62,Chilli
2024-11-03,65,Chilli
2024-11-10,66,Chilli
2024-11-17,63,Chilli
2024-11-24,68,Chilli
2024-12-01,67,Chilli
2024-12-08,69,Chilli
2024-12-15,64,Chilli
2024-12-22,63,Chilli
2024-12-29,68,Chilli
2025-01-05,72,Chilli
2025-01-12,64,Chilli
2025-01-19,73,Chilli
2025-01-26,70,Chilli
2025-02-02,69,Chilli
2025-02-09,71,Chilli
2025-02-16,69,Chilli
2025-02-23,66,Chilli
2025-03-02,67,Chilli
2025-03-09,71,Chilli
2025-03-16,64,Chilli
2025-03-23,59,Chilli
2025-03-30,60,Chilli
2025-04-06,64,Chilli
2025-04-13,63,Chilli
2025-04-20,67,Chilli
2025-04-27,62,Chilli
2025-05-04,60,Chilli
2025-05-11,64,Chilli
2025-05-18,62,Chilli
2025-05-25,65,Chilli
2025-06-01,70,Chilli
2025-06-08,74,Chilli
2025-06-15,63,Chilli
2025-06-22,60,Chilli
2025-06-29,70,Chilli
2025-07-06,66,Chilli
2025-07-13,64,Chilli
2025-07-20,65,Chilli
2025-07-27,65,Chilli
2025-08-03,66,Chilli
2025-08-10,68,Chilli
2025-08-17,71,Chilli
2025-08-24,74,Chilli
2025-08-31,70,Chilli
2025-09-07,65,Chilli
2025-09-14,64,Chilli
2025-09-21,59,Chilli
2025-09-28,70,Chilli
2025-10-05,70,Chilli
2025-10-12,72,Chilli
2020-10-11,78,Coconut
2020-10-18,76,Coconut
2020-10-25,83,Coconut
2020-11-01,83,Coconut
2020-11-08,87,Coconut
2020-11-15,85,Coconut
2020-11-22,87,Coconut
2020-11-29,81,Coconut
2020-12-06,79,Coconut
2020-12-13,79,Coconut
2020-12-20,78,Coconut
2020-12-27,73,Coconut
2021-01-03,76,Coconut
2021-01-10,74,Coconut
2021-01-17,74,Coconut
2021-01-24,84,Coconut
2021-01-31,75,Coconut
2021-02-07,79,Coconut
2021-02-14,76,Coconut
2021-02-21,79,Coconut
2021-02-28,82,Coconut
2021-03-07,81,Coconut
2021-03-14,81,Coconut
2021-03-21,83,Coconut
2021-03-28,87,Coconut
2021-04-04,83,Coconut
2021-04-11,89,Coconut
2021-04-18,90,Coconut
2021-04-25,93,Coconut
2021-05-02,99,Coconut
2021-05-09,99,Coconut
2021-05-16,97,Coconut
2021-05-23,100,Coconut
2021-05-30,95,Coconut
2021-06-06,94,Coconut
2021-06-13,83,Coconut
2021-06-20,84,Coconut
2021-06-27,86,Coconut
2021-07-04,84,Coconut
2021-07-11,83,Coconut
2021-07-18,79,Coconut
2021-07-25,75,Coconut
2021-08-01,78,Coconut
2021-08-08,77,Coconut
2021-08-15,78,Coconut
2021-08-22,82,Coconut
2021-08-29,90,Coconut
2021-09-05,79,Coconut
2021-09-12,74,Coconut
2021-09-19,67,Coconut
2021-09-26,70,Coconut
2021-10-03,69,Coconut
2021-10-10,72,Coconut
2021-10-17,76,Coconut
2021-10-24,72,Coconut
2021-10-31,66,Coconut
2021-11-07,70,Coconut
2021-11-14,70,Coconut
2021-11-21,71,Coconut
2021-11-28,70,Coconut
2021-12-05,69,Coconut
2021-12-12,67,Coconut
2021-12-19,68,Coconut
2021-12-26,62,Coconut
2022-01-02,71,Coconut
2022-01-09,70,Coconut
2022-01-16,69,Coconut
2022-01-23,79,Coconut
2022-01-30,81,Coconut
2022-02-06,77,Coconut
2022-02-13,83,Coconut
2022-02-20,84,Coconut
2022-02-27,86,Coconut
2022-03-06,90,Coconut
2022-03-13,88,Coconut
2022-03-20,84,Coconut
2022-03-27,80,Coconut
2022-04-03,81,Coconut
2022-04-10,75,Coconut
2022-04-17,79,Coconut
2022-04-24,82,Coconut
2022-05-01,79,Coconut
2022-05-08,79,Coconut
2022-05-15,74,Coconut
2022-05-22,75,Coconut
2022-05-29,76,Coconut
2022-06-05,77,Coconut
2022-06-12,77,Coconut
2022-06-19,77,Coconut
2022-06-26,78,Coconut
2022-07-03,74,Coconut
2022-07-10,75,Coconut
2022-07-17,75,Coconut
2022-07-24,76,Coconut
2022-07-31,78,Coconut
2022-08-07,76,Coconut
2022-08-14,79,Coconut
2022-08-21,85,Coconut
2022-08-28,92,Coconut
2022-09-04,80,Coconut
2022-09-11,80,Coconut
2022-09-18,83,Coconut
2022-09-25,81,Coconut
2022-10-02,79,Coconut
2022-10-09,78,Coconut
2022-10-16,80,Coconut
2022-10-23,78,Coconut
2022-10-30,79,Coconut
2022-11-06,80,Coconut
2022-11-13,88,Coconut
2022-11-20,84,Coconut
2022-11-27,85,Coconut
2022-12-04,75,Coconut
2022-12-11,79,Coconut
2022-12-18,77,Coconut
2022-12-25,79,Coconut
2023-01-01,79,Coconut
2023-01-08,76,Coconut
2023-01-15,76,Coconut
2023-01-22,79,Coconut
2023-01-29,77,Coconut
2023-02-05,82,Coconut
2023-02-12,87,Coconut
2023-02-19,93,Coconut
2023-02-26,89,Coconut
2023-03-05,88,Coconut
2023-03-12,90,Coconut
2023-03-19,85,Coconut
2023-03-26,87,Coconut
2023-04-02,83,Coconut
2023-04-09,86,Coconut
2023-04-16,86,Coconut
2023-04-23,83,Coconut
2023-04-30,77,Coconut
2023-05-07,73,Coconut
2023-05-14,80,Coconut
2023-05-21,79,Coconut
2023-05-28,84,Coconut
2023-06-04,82,Coconut
2023-06-11,89,Coconut
2023-06-18,82,Coconut
2023-06-25,86,Coconut
2023-07-02,83,Coconut
2023-07-09,74,Coconut
2023-07-16,76,Coconut
2023-07-23,79,Coconut
2023-07-30,79,Coconut
2023-08-06,86,Coconut
2023-08-13,85,Coconut
2023-08-20,81,Coconut
2023-08-27,93,Coconut
2023-09-03,88,Coconut
2023-09-10,83,Coconut
2023-09-17,87,Coconut
2023-09-24,86,Coconut
2023-10-01,89,Coconut
2023-10-08,80,Coconut
2023-10-15,77,Coconut
2023-10-22,85,Coconut
2023-10-29,78,Coconut
2023-11-05,79,Coconut
2023-11-12,79,Coconut
2023-11-19,83,Coconut
2023-11-26,84,Coconut
2023-12-03,80,Coconut
2023-12-10,85,Coconut
2023-12-17,80,Coconut
2023-12-24,79,Coconut
2023-12-31,78,Coconut
2024-01-07,81,Coconut
2024-01-14,79,Coconut
2024-01-21,77,Coconut
2024-01-28,83,Coconut
2024-02-04,80,Coconut
2024-02-11,83,Coconut
2024-02-18,85,Coconut
2024-02-25,85,Coconut
2024-03-03,84,Coconut
2024-03-10,86,Coconut
2024-03-17,80,Coconut
2024-03-24,82,Coconut
2024-03-31,80,Coconut
2024-04-07,84,Coconut
2024-04-14,81,Coconut
2024-04-21,83,Coconut
2024-04-28,82,Coconut
2024-05-05,75,Coconut
2024-05-12,73,Coconut
2024-05-19,77,Coconut
2024-05-26,77,Coconut
2024-06-02,67,Coconut
2024-06-09,76,Coconut
2024-06-16,69,Coconut
2024-06-23,72,Coconut
2024-06-30,74,Coconut
2024-07-07,75,Coconut
2024-07-14,80,Coconut
2024-07-21,78,Coconut
2024-07-28,76,Coconut
2024-08-04,77,Coconut
2024-08-11,80,Coconut
2024-08-18,85,Coconut
2024-08-25,79,Coconut
2024-09-01,88,Coconut
2024-09-08,87,Coconut
2024-09-15,88,Coconut
2024-09-22,83,Coconut
2024-09-29,85,Coconut
2024-10-06,77,Coconut
2024-10-13,78,Coconut
2024-10-20,84,Coconut
2024-10-27,79,Coconut
2024-11-03,84,Coconut
2024-11-10,82,Coconut
2024-11-17,85,Coconut
2024-11-24,82,Coconut
2024-12-01,79,Coconut
2024-12-08,80,Coconut
2024-12-15,80,Coconut
2024-12-22,70,Coconut
2024-12-29,78,Coconut
2025-01-05,86,Coconut
2025-01-12,78,Coconut
2025-01-19,80,Coconut
2025-01-26,79,Coconut
2025-02-02,84,Coconut
2025-02-09,82,Coconut
2025-02-16,82,Coconut
2025-02-23,87,Coconut
2025-03-02,83,Coconut
2025-03-09,90,Coconut
2025-03-16,90,Coconut
2025-03-23,77,Coconut
2025-03-30,82,Coconut
2025-04-06,84,Coconut
2025-04-13,79,Coconut
2025-04-20,81,Coconut
2025-04-27,82,Coconut
2025-05-04,76,Coconut
2025-05-11,80,Coconut
2025-05-18,79,Coconut
2025-05-25,75,Coconut
2025-06-01,82,Coconut
2025-06-08,81,Coconut
2025-06-15,80,Coconut
2025-06-22,83,Coconut
2025-06-29,86,Coconut
2025-07-06,85,Coconut
2025-07-13,86,Coconut
2025-07-20,83,Coconut
2025-07-27,84,Coconut
2025-08-03,91,Coconut
2025-08-10,90,Coconut
2025-08-17,93,Coconut
2025-08-24,93,Coconut
2025-08-31,96,Coconut
2025-09-07,81,Coconut
2025-09-14,79,Coconut
2025-09-21,80,Coconut
2025-09-28,77,Coconut
2025-10-05,86,Coconut
2025-10-12,94,Coconut
2020-10-11,56,Coffee
2020-10-18,59,Coffee
2020-10-25,57,Coffee
2020-11-01,59,Coffee
2020-11-08,58,Coffee
2020-11-15,64,Coffee
2020-11-22,65,Coffee
2020-11-29,69,Coffee
2020-12-06,72,Coffee
2020-12-13,72,Coffee
2020-12-20,70,Coffee
2020-12-27,72,Coffee
2021-01-03,70,Coffee
2021-01-10,66,Coffee
2021-01-17,70,Coffee
2021-01-24,71,Coffee
2021-01-31,72,Coffee
2021-02-07,66,Coffee
2021-02-14,67,Coffee
2021-02-21,71,Coffee
2021-02-28,70,Coffee
2021-03-07,67,Coffee
2021-03-14,63,Coffee
2021-03-21,70,Coffee
2021-03-28,77,Coffee
2021-04-04,67,Coffee
2021-04-11,61,Coffee
2021-04-18,59,Coffee
2021-04-25,56,Coffee
2021-05-02,60,Coffee
2021-05-09,65,Coffee
2021-05-16,68,Coffee
2021-05-23,72,Coffee
2021-05-30,71,Coffee
2021-06-06,67,Coffee
2021-06-13,67,Coffee
2021-06-20,65,Coffee
2021-06-27,72,Coffee
2021-07-04,73,Coffee
2021-07-11,70,Coffee
2021-07-18,72,Coffee
2021-07-25,75,Coffee
2021-08-01,73,Coffee
2021-08-08,70,Coffee
2021-08-15,69,Coffee
2021-08-22,73,Coffee
2021-08-29,68,Coffee
2021-09-05,69,Coffee
2021-09-12,69,Coffee
2021-09-19,67,Coffee
2021-09-26,71,Coffee
2021-10-03,72,Coffee
2021-10-10,67,Coffee
2021-10-17,73,Coffee
2021-10-24,69,Coffee
2021-10-31,63,Coffee
2021-11-07,72,Coffee
2021-11-14,73,Coffee
2021-11-21,74,Coffee
2021-11-28,76,Coffee
2021-12-05,77,Coffee
2021-12-12,78,Coffee
2021-12-19,77,Coffee
2021-12-26,73,Coffee
2022-01-02,84,Coffee
2022-01-09,83,Coffee
2022-01-16,83,Coffee
2022-01-23,86,Coffee
2022-01-30,87,Coffee
2022-02-06,85,Coffee
2022-02-13,87,Coffee
2022-02-20,86,Coffee
2022-02-27,84,Coffee
